reviewer,stars,title,review,date
,4,Interesting read since it exposed the reader to a realistic way to look at how and why people succeed.  A well-written and easy to understand approach to understanding individual success.,"Interesting read since it exposed the reader to a realistic way to look at how and why people succeed.  A well-written and easy to understand approach to understanding individual success.. I enjoyed M. Gladwell's approach to presenting a comprehensive presentation of the path to success across different careers and cultures.  ""Outliers"" allows the reader to think differently about how people within specific cultures become more successful than others.  A positive approach to achievement that enables the reader to feel more empowered about oneself.",2009-05-09
,5,excellent read,excellent read. great read. Well written... very thought provoking,2009-05-03
,5,,,2009-05-03
,4,,,2009-05-01
,3,,,2009-04-30
,4,Outliers written by Malcolm Gladwell,"Outliers written by Malcolm Gladwell. Finding a way to success can be achieved from reading Malcolm Gladwell's book, Outliers.  Throughout the book, the theme of achievement drives the reader to want to learn more about how to obtain it.  From this, Gladwell then proves his point of the meaning of an outlier, someone who has been given an opportunity and uses it to their full advantage.   Tips of how to gain success are then given which motivate the reader, ""The emerging picture from such studies is that ten thousand hours of practice is required to achieve the level of mastery associated with being a world-class expert in anything""(40 Gladwell).  Real situations are given with proven research, which leads Gladwell to making inferences on the true meaning of accomplishment, ""Successful people don't do it alone.  Where they come from matters.  They're products of particular places and environments"" (119 Gladwell).  The highest intelligence is not required to be successful; it is all based on opportunity, hard work, and support.  Along with many other facts, this proposal is expanded even more throughout the book.  
	After reading the book I felt like I had gained something from it.  I recommend this book for the reason that it kept me interested the whole time.  The context was inspiring and very informative.  Everyone can relate to the theme of this book being success.   However, I recommend this book for teenagers and adults, who might be making decisive life or career decisions.   Malcolm Gladwell's book Outliers is a superior resource to guiding one's own future.",2009-04-30
,5,,,2009-04-27
,1,,,2009-04-27
,4,,,2009-04-27
,5,,,2009-04-20
,5,,,2009-04-14
,5,Enlightening,Enlightening. Mindblowing research and case studies,2009-04-13
FrenchFry50,4,We Are All Outliers,"We Are All Outliers. Also read Gladwell's Tipping Point. Outliers was recommended by someone who's accomplishments I greatly admire as having a provocative thesis about success.  Enjoyed this book more than Tipping Point; it is more personal and has a very uplifting conclusion. We are all outliers -- anyone, with perserverance and opportunity, may be successful.  Organized as a series of bios and stories about highly successful -- but not necessarily famous --people, including Bill Gates, to make points about opportunity. Opportunity is not equal according to Gladwell but it is critical to high levels of success.  Reading this book gave me a new way to look at and think about what happens to students in schools, and workers in the workplace.  It isn't only aptitude or luck that makes the difference!",2009-04-13
,4,Interesting.,"Interesting.. As with Malcolm's previous works, it keeps you interested.  He tries to open your mind in many ways, and does so in a less patronizing way than others.  I find I know many people that fall into his assessment of what makes the differences between an outlier &amp; someone who just missed out on opportunity and for which reasons. Try it for yourselves.",2009-04-06
,4,"Read it for a couples book club. Good, but not something I would normally pick.","Read it for a couples book club. Good, but not something I would normally pick.. Interesting and thought provoking.",2009-04-06
,5,An Exhilarating Read,"An Exhilarating Read. Gladwell proposes that the opportunity to gain 10,000 hours of experience is the necessary factor in the success of talented people. From Mozart to the Beatles, the robber barons to the digital dynasts, Gladwell supports his proposal with interesting biographical information.

Replete with anecdotes, studies and statistics, The Outliers is fast-paced and highly interesting. One can argue with the validity of some of his examples. Are you a reader who enjoys quibbling with an author whom you admire? 
I took exception to the inference that because admission to an inner city school was based on a lottery that the students represented a cross-section of the community. The interview process limited the pool of applicants to parents and students who had made a commitment to hard work and long hours.
But his argument is quite convincing.",2009-04-06
,4,,,2009-03-30
,4,,,2009-03-28
,5,,,2009-03-26
,3,,,2009-03-26
,1,If Your Not Mensa....Don't Bother!,"If Your Not Mensa....Don't Bother!. This book was recommended...?????
Found it very hard to understand. Not for General Readers, Students, or Professionals.",2009-03-25
,3,,,2009-03-25
,4,"Malcolm Gladwell's book, Outliers","Malcolm Gladwell's book, Outliers. An outlier is one who has reached achievement in a way that was given as only a chance for them to take.  Malcolm Gladwell's book, Outliers, is a captivating written work by involving many real life situations.  Not only does it involve Gladwell's own inferences on the success of life, but with the aid of real scenarios that help prove his point.  The initial reaction to the word, outlier is not that of Gladwell's.  Throughout the book, the meaning of the word outlier to Gladwell, is expressed as people who are those who have been given opportunities, and who have had the strength and presence of mind to seize them.  
       The book is a guideline and proof of how success is reached.  The theme guides Gladwell into motivating subject.  He starts with the point that professional athletes are where they are at because of when their birthday falls in the year.  The ones with birthdays at the beginning of the year have an advantage with size and therefore more practice times and better teams are given to them from the initiation. Gladwell believes that, ""Success is the result of what sociologists like to call accumulative advantage"" (30 Gladwell).  With charts of the professional athletes birthdates, he proves his point.  
	Gladwell continues the idea by explaining that success is not just handed to individuals.  A computer programmer doesn't just already have the knowledge of how to create life long used software from the day they were born.  The practice and hard work, is requisite to acquire the skill.  From this Gladwell, comes up with the ten thousand hours rule.  After questioning many of today's profitable people, one being Bill Gates, Gladwell finds out that all of those people practiced what had made them who they are today for at least ten thousand hours,  ""The emerging picture from such studies is that ten thousand hours of practice is required to achieve the level of mastery associated with being a world-class expert in anything"" (40 Gladwell).
	This book wasn't just loaded with interesting facts.  With encouraging advice the book, provided examples and research of ways that accomplishments can be reached.  By starting out in life with the highest IQ, isn't always the lead way to getting ahead.  Gladwell talked about studies done on those who started life with the higher intelligence and ended up nowhere.
       Gladwell almost gives a sense of hope for those who are average in intelligence.  That is why I recommend this book; because of Gladwell's reasoning that success comes from opportunity, excess of hard work, some start of intelligence not necessarily the highest, and lastly support.  ""Successful people don't do it alone.  Where they come from matters.  They're products of particular places and environments"" (119 Gladwell).   By reading this, it made me enjoy the book, and words from Gladwell. I agreed with his theories at all times.  The matters that he had brought up, I had never thought about before.  From this it gave me a new view of success and was encouragement for myself to work for it in my own life.  With the sense of what it takes for an accomplishment, it makes the reader want to learn more of how to do it and that they aren't as far away from it as they might have thought.  For that reason, is why all readers should read this book, because it puts a true meaning on life and where one can lead their own path into the future.",2009-03-24
Voyageur,5,Bravo!!,"Bravo!!. I have been a serious fan of Mr. Gladwell's since ""Blink.""  Not only have I read this book, but I bought a hard cover edition to accompany my kindle edition.  I bought the hard cover at B &amp; N, so I could loan it to my daughter.  I especially was struck by the segment on social intelligence.  Given all the recent discussion of the best and the brightest, it makes you wonder if AIG did not waste it's money on the glibbest and most charming, not the smartest.  I have recommended it to all of my friends with small children.  I am now really glad we did not push my daughter into school early.  As anecdotal support for this book the daughter in question graduated from MIT and in now a JD/MBA.  This book could change your life and probably will change the lives of your children for the better.",2009-03-23
AndreaZ,4,Another Awesome Read from Malcolm Gladwell,Another Awesome Read from Malcolm Gladwell. If you liked Blink and The Tipping Point don't miss Outliers. Gladwell again gives us a framework and ideas for thinking differently -- this time about society's most successful people and what it took to get to  the top.,2009-03-22
Wallaroo32,5,Outliers is a Scope to a New Outlook,"Outliers is a Scope to a New Outlook. First off, Outliers is a great read and I think everyone from all backgrounds or professions should read it. It's more of one of those ""universal"" books.

The first thing I noticed about the book is that Gladwell REALLY did his research here. It began to seem as though the book were more about statistics and reviews rather than his own opinions, however maybe I'm wrong and I was missing the big picture. The extensive amount of quotes baffles me and they all flow nicely. I really liked how Gladwell makes everything into lament's terms no matter how complicated it may be, and then he reviews over what is happening as he makes his stories out of quotes and statistics.

Overall, great read and an interesting book and I hope more people get a hold of it.",2009-03-17
,5,A great source for gaining a wider world perspective.,"A great source for gaining a wider world perspective.. The blending of research from multiple disciplines into a new scientific perspective helps us understand our world and how it operates. The approach taken by Gladwell is thought provoking and well supported, and should be read by all students (12+) and all adults looking for and interesting perspecitve on the world, and their own social setting.",2009-03-16
,5,,,2009-03-15
,3,,,2009-03-13
,5,"Fascinating, A MUST READ!!!!","Fascinating, A MUST READ!!!!. I've read all three of Malcolm Gladwell's novels.  His work is always exciting!  This one doesn't disappoint.  I am enjoying every minute and definitely recommend to everyone and anyone.  My husband and I are reading this one together.  As parents of 2 young children, this book has inspired us to have a different thinking approach to the learning process.  It reminds us of the importance of even seemingly small tasks. For instance, reading books every night and having the kids ""read the book"" back to us is a great experience for them. Even though they can't read yet, they are participating in the process.  I totally agree with his premise regarding education.  We should all get actively involved in our children's lives by providing opportunities to learn.  With the proper guidance, we can teach them to participate and think independently, instead of taking a back seat in life.  I don't care whether my kids are the next Bill Gates or big shot lawyer making a zillion dollars a year.  I want them to be happy and have every opportunity to be successful and hopefully, in their own small way, make a difference on this planet.",2009-03-12
,5,,,2009-03-12
GracieMoss,3,Luck Not Strategy,"Luck Not Strategy. This is a fascinating read, although not what I expected.
Mr. Gladwell throws a lot of facts and figures, only to be told that luck may be more common than not, toward success. This was a disappointment to me and may be to others as I was hoping to find new strategies regarding success as an entrepreneur.
In a nutshell, if I am in the right place at the right time, through no necessary knowledge on my part, I will get pay dirt.",2009-03-09
,4,Very informative,"Very informative. ""Outliers"" is very informative.  In a few chapters I could relate to the experiences of people who I know personally as well as to those of my own.  The chapter of 10,000 hours is especially significant because of projects I have undergone myself in which it has taken as much time to be acknowledged by others in proficiency.",2009-03-09
,5,,,2009-03-09
,5,Success: More than Smarts,"Success: More than Smarts. Malcolm Gladwell's new book, Outliers, has come out at a perfect time when people are looking everywhere to find the key to success. The past few years have brought about many bestsellers telling readers the simple steps to becoming successful. Yet what Gladwell presents in his book is that people's hard work and perseverance isn't only what leads to their success; it's what they have no control over, like culture, heritage, and upbringing, which ultimately provides them with the opportunity to succeed.
	In his novel, Gladwell provides many current day examples of ""outliers"": Bill Gates and the Beatles, and on a smaller scale, hockey players and a little girl from the Bronx. Gladwell dissects their lives, and thoroughly displays how each person was able to become successful from factors besides innate ability and talent. In a sentence, it is more about rising to the occasion when given the opportunity, more than pure smarts and ability, that makes one successful. 
	It is by no fault that Outliers is highly acclaimed. As a writer, Malcolm Gladwell is a very articulate and concise writer: he is able to piece together his thoughts and ideas in a manner that presents his focus in a clear and effective manner. Also, his style of writing allows him to present many modern day examples, which the reader can relate to, to back his thesis, and then reconnects them all to each other in the end. Once you get going, it is almost hard to put down this book; it becomes so intriguing that you'd rather find out Gladwell's next component to success than do anything else. No downsides of this novel even come to mind. Overall, Outliers is a book that anyone and everyone should read to understand what it takes to become successful.
	This has yet to be the first wonderful book that Malcolm Gladwell has written. His first two novels, Blink and The Tipping Point, are just as highly acclaimed and for good reason. Similarly to Outliers, each book is thoroughly supported through research, and each concept presented in the novels is clear and simple to understand. Any of Malcolm's Gladwell's books are a great read, and promises to keep the reader intrigued through its findings.",2009-03-03
,3,,,2009-03-03
,5,,,2009-03-02
,5,Outliers Explains Success Surprisingly Simply,"Outliers Explains Success Surprisingly Simply. Malcolm Gladwell's ""Outliers"" has explained individual success as Jared Diamond's ""Guns, Germs, and Steel"" explained regional success.  Success is a combination of good luck, application, and perserverence.  But, luck is always a part.  There are no self-made men just as there is no racial superiority.  Interesting and easy reading of a compelling argument for this conclusion.",2009-03-02
AlyceNYC,5,Mr. Gladwell Does It Again,"Mr. Gladwell Does It Again. Malcolm Gladwell remains my favorite new (for me)author of the past 5 years.  Each one of his books has been surprising, intriguing, well researched, even better written and still in my mind months later.  However, Outliers has even more surprises tucked away right up until the end. 

This book contains compelling research into why some succeed more than others and you will be astounded at his conclusions.  This is must reading for all those who wish to understand human achievement and how to expand it.

As with Tipping Point and Blink, Mr Gladwell not only holds my interest but presents his material in such an excellent manner that I retain what he has shown me from chapter to chapter.  A fine writer to achieve that these days.

Bravo!",2009-03-02
,4,,,2009-03-01
,5,,,2009-03-01
,5,Fascinating and Compelling Read,"Fascinating and Compelling Read. I have loved all of Gladwell's books, but this one perhaps the best. This book like his others gives one a new way to look at what is happening in the world.  He takes questions that many people have wondered about and gives some unexpected answers with research to back up his findings.",2009-02-26
,4,,,2009-02-25
samu,4,"""Out"" of this world","""Out"" of this world. Gladwell's ideas are compelling and this is no different- Outliers shows how people aren't really born out of this world- they are given rare opportunities and work at it to make the most of those opportunities. The Beatles played 10000 hours before they made it big; Bill Gates was on the computer for his entire teen years before he made the leap to create MicroSoft; and lawyer Joe From was litigating takeovers for years before he became world-renowned for the niche attorney market. Gladwell has interesting takes on what we should do since that is the case- have staggered schooling to match birthdates; school all year round, etc. It's a good read, but there are questions- what about athletes? Does race play a factor?",2009-02-23
bookfan1,5,The Outliers - It's more than creative genius,"The Outliers - It's more than creative genius. I found ""Outliers"" to be a highly informative, useful, and entertaining follow-on to ""The Tipping Point,"" another terrific book by Gladwell.   His basic theme is that when judging an extraordinarily successful individual, you have to look beyond his or her own background and achievement to the surrounding ""elements"" such as family, friends, years of practice, and setting.  Invariably, the confluence of circumstances and individual effort are behind what may superficially appear to be a typical rags to riches success story.  It could serve as an inspiration to young people who might recognize similarities between the examples in the book and their own circumstances.",2009-02-20
,5,,,2009-02-19
Frisbeesage,4,"In this interesting, well researched book Malcolm Gladwell discuss what the real factors to success are.","In this interesting, well researched book Malcolm Gladwell discuss what the real factors to success are.. In this interesting, well researched book Malcolm Gladwell discuss what the real factors to success are. He debunks the myth of the self-made man who succeeds through hard work and determination alone and uncovers the luck that helped these people out along the way.<br /><br />I liked the way the book is presented. Gladwell takes this information, that some people are predestined to suceed because of their circumstances, and interprets it as there are a lot of other people out there who could also be big successes. If Bill Gates achieved so much because of opportunites he had in high school then how many stories like Bill Gates' would we have if all high school students had his opportunities? By not recognizing the hidden factors to success we are failing to realize, as a society, the full potential of many people. <br /><br />Its an interesting idea and definately makes you wonder about your own life. What has happened that you don't even realize to get you where you are today? What hidden talents do you have that were just never given the opportunity to shine? Unfortunately without Gladwells' extraordinary data analysis skills these are hard questions to answer. Still, if this book makes people even a little more aware of unequal advantages it could be helpful in leveling the playing field.<br /><br />I listened to this book on audio, read by Gladwell himself. He does a great job and the book has an easy flow that is pleasant to listen to. The interview with him at the end about how these ideas apply to his personal life is especially interesting.",2009-02-19
,1,If you want to know why you can't be successful ...,"If you want to know why you can't be successful .... This book is a book that tells why others are successful. It has nothing to do with the reader, unless you were born on a certain day, had certain parents, etc. etc. <br /><br />Blah blah blah.<br /><br />Nothing useful unless you want to know why you can't succeed and why you can't do anything about it.",2009-02-18
,5,Awesome,Awesome. Malcolm Gladwell is a phenomenal writer.  The book is insightful on how one's environment and community can/has dictated many people¿s successes.  An easy read; eye opening experience.,2009-02-17
,5,,,2009-02-17
Nishuva,5,I consider this a must read,I consider this a must read. Gladwell's best effort so far. Essential reading for young people to obtain a more realistic understanding of the value of hard work and practice. You have to put in the effort to get to the top.,2009-02-16
,4,Outliers,Outliers. Unique and interesting,2009-02-16
Michaka,4,A quick read following up the work in Blink,"A quick read following up the work in Blink. A great read, who's central idea is that the factors behind bigtime success are more than an individual's own work.  Whereas Blink shows us that 10,000 hours of hard work are necessary to be considered awesome at something, this book goes into the factors that lead to someone being able to get those hours.<br /><br />It isn't based on the best evidence, though.  Usually, we need statistics to explain things like this, and though I'm sure he has a fair amount of research that proves his point (or provides evidence for it), the majority of the explanations are through anecdote.",2009-02-16
CultureMaven,5,I gave this as a gift,"I gave this as a gift. I haven't read this book yet. I bought it as a gift because the author's concept sounded intriguing. I am the ""queen"" of the paperbacks so I will probably wait until it comes out in paperback before buying it for myself!",2009-02-16
,4,,,2009-02-16
,5,Fantastic,"Fantastic. Outliers is one of the best non-fiction books I have ever read. I would highly recommend this book to anyone, especially students and professionals.  Gladwell's continuation of the idea off of Tipping Point and Blink is a great idea.  He brings a new approach and freshness to literature.",2009-02-16
,4,,,2009-02-11
,4,,,2009-02-11
,5,,,2009-02-11
,5,One of the greatest books I have ever read!,"One of the greatest books I have ever read!. Malcolm Gladwell has truly outdone himself. I read Freakonomics recently before reading Outliers and while I really enjoyed Freakonomics, I felt Outliers was more interesting and relevant. Gladwell expertly explains how certain people have become successful and what factors affect one's success, while also answering questions like why Asians are good at math. The book includes information from experts and even quotes from the various people discussed in the book, making Outliers all the more credible. Gladwell's writing is fantastic, easy to follow, and makes this book a real page turner. The book has a nice flow to it, each chapter building on the previous one. Gladwell nicely ends Outliers with his own family story about success, which illustrates all of his arguments presented in the book. Freakonomics exposes the ""hidden side of everything,"" but Outliers exposes the ""facts and reasons behind everything."" I recommend it to everyone I know and one of my friends liked it so much she read the entire book in one night. I loved this book and looked forward to reading it everyday. I learned so much and loved every chapter. I even learned to look past common misconceptions such as ""rags to riches."" I cannot say enough good things about this book. It will change your outlook on life and any previously held beliefs you had about success.",2009-02-10
,5,,,2009-02-10
strackattack,5,Gladwell does it again,"Gladwell does it again. This book is a must read for anyone, expecially parents, students, coaches and educators as well as anyone who wonders if hard work pays off, whether practise makes perfect, or that sometimes adequate is good enough.",2009-02-10
Jillhart,5,A must-read for those interested in the psychology of humans.,A must-read for those interested in the psychology of humans.. Well written and compelling. It makes you think about why some people do so well and others fall short. Gladwell's study on the little town of Italians in Pennsylvania makes you wonder about the 'science of friendship and camaraderie' and the need for more 'community' in our lives. And it makes you think about how well you prepared your own children to make their way in life.,2009-02-10
LPCLMFT,5,Awesome and relavant,"Awesome and relavant. I am a Licensed Marriage and Family Therapist as well as a Licensed Professional Cousnselor and in a world where so many still want to put all of who we are simply based on genetics or all of who we are on environment it is awesome to have some logitudinal studies on the fact that it is nature AND nurture AND not just what you know AND not just who you know but all of the above!  I have been pointing out some of these ideas over the last few years and love having this volume to point to as examples of just what I have been talking about.  Well put together, thought out, and entertaining.",2009-02-10
greeninoakpark,5,Malcom Gladwell is dynamic once again,"Malcom Gladwell is dynamic once again. I purchased this book after reading reviews from NPR, and AARP. I was familiar with the author after reading, an loving, his work in BLINK.  Once again Malcom Gladwell has a hit. This is a fascinating book that's not only entertaining,and hard to put down, but inspiring and educational as well.",2009-02-10
,4,,,2009-02-10
,5,,,2009-02-10
,5,,,2009-02-10
,5,Great book,Great book. I got this book for my son who is studying to become a doctor and he loved it.,2009-02-09
,4,,,2009-02-09
,4,Those who think they are outliers should read this,Those who think they are outliers should read this. Ought to be required reading for every Prep Boarding School.,2009-02-09
Jabeyo,5,Get Insude Outliers!,"Get Insude Outliers!. From Junior Hockey in Canada, to programming with Bill Gates and Paul Allen, to the crew of a passenger jet headed for the side of a mountain, Outliers is a must read for anyone in business.<br /><br />If you want to be successful, Outliers should definitely be on your bookshelf.  The book presents a series of unrelated groups and events with a consistent theme of right place, right time.<br /><br />It is an easy read not filled with statistics and technical jargon.  Yet, the book takes on a life of its' own and flows from chapter to chapter.<br /><br />Malcolm Gladwell's ability to research a topic and then present it in a clear, understandable format makes this a great read from cover to cover.  I plan on adding Blink and Tipping Point to my reading list!",2009-02-09
,3,,,2009-02-02
,5,,,2009-02-01
geoschwartz,4,Why are some people successful and others are not?,"Why are some people successful and others are not?. This highly readable books examines the roots of success, and debunks a lot of common misperceptions. The examples are fascinating, particularly the research done on the ""best"" athletes in Canadian hockey.<br /><br />The basic point from this book is that the best are not always the most successful. Generally, people get to be successful at something as a result of circumstances which in several example has to do with the timing of a person's birth.<br /><br />""Outliers are those who have been given opportunities--and who have had the strength and presence of mind to seize them.""",2009-01-31
,2,,,2009-01-31
,5,,,2009-01-29
Awwala,2,"This book   OUTLIERS is interSeting.  However, it could be much clearer if reframed in the idea/truth of REINCARNATION.","This book   OUTLIERS is interSeting.  However, it could be much clearer if reframed in the idea/truth of REINCARNATION.. - WHERE  certan attributes are passeed on from one incarnation to another",2009-01-26
,5,,,2009-01-25
,5,,,2009-01-18
ardmore32,4,Great Food For Thought,"Great Food For Thought. I listened to the audiobook version of Outliers because I'd heard Gladwell read an excerpt from the book during a radio interview and I really appreciated his interpretation of his own material.<br /><br />This book is great ""food for thought"" and simply asks us to consider more profoundly how external influences do indeed play a role--often a major role--when one reaches a level of extreme success. He does a great job of proposing alternate theories for why certain individuals achieve GREAT success as compared to the old tried and true beliefs such as: ""If anyone works hard enough, they can pull themselves up by their bootstraps and really make something out of themselves"" or ""If you're really smart and rich, you've got it made in this world"". The book prods one to think carefully about educational systems, parenting, and other social systems in our culture.<br /><br />I didn't expect that Gladwell would provide a science-based thesis or definition of ""success"", nor did I expect a ""how-to"" manual. I found the book to be very entertaining and thought-provoking, and in that regard, my expectations were met handily.",2009-01-15
,5,,,2009-01-15
,5,,,2009-01-14
,5,,,2009-01-12
,2,,,2009-01-12
,4,,,2009-01-11
,4,,,2009-01-08
,5,,,2009-01-08
silverhorn,3,Forced,"Forced. I loved ""Blink"" and ""Tipping Point"", but ""Outliers"" fell short of what I expect from Gladwell.  Not only did the book ramble along seemingly without much thought given to organization, but I felt like Gladwell was forcing data to fit his ideas rather than researching with an open mind.  Some of the information was interesting and thought-provoking and some of the book was close to boring.  I found myself having to re-read passages because I had blanked out as I lost interest.  The best part of reading ""Outliers"" is in comparing Gladwell's earlier writings with this effort and realizing one success does not guarantee another.",2009-01-06
,2,,,2009-01-05
,2,,,2009-01-04
,5,,,2009-01-02
,4,,,2009-01-01
,2,,,2008-12-31
,2,,,2008-12-30
,1,,,2008-12-29
,1,,,2008-12-29
,2,,,2008-12-27
,5,,,2008-12-26
Reality-Man,3,Theory,"Theory. OUTLIERS is an interesting book but I don't feel it is especially enlightening or in most cases practical. We have no choice who our parents are, where or when we are born, and much of the material in the book is based on these circumstances.<br /><br />Warren Buffett in his book, THE SNOWBALL, speaks of the Ovarian Lottery  and it is hard to challenge this. It may be that with the information we are given in OUTLINERS, assuming it is factual, that we might want to make some decisions about when our children enter school. Certainly being in the right place at the right time has always been advantageous in life.<br /><br />Children born to good loving parents with positive parenting skills will always have a definite advantage in life no matter where in the world they are born. It doesn't hurt to have a little luck but in most cases luck is the result of preparation. As Gladwell states: ""Luck is winning the lottery"". Though many parents would like to blame others for their children's misgivings all should  feel a responsiblity for our children's successes and failures. <br /><br />Everyone will have many opportunities in life. The key is to be aware of them and take advantage of them as no one knows when the last one will arrive.",2008-12-22
JeffersonLocke,5,Makes You Think,"Makes You Think. Some people will find this book to be very uncomfortable to read, in large part because Gladwell makes a solid case for ""why"" we achieve greatness or failure.  The ""why"", as Gladwell argues, is a complex function of our backgrounds, our environments, our genealogy, and our procilivities to grasp opportunities as they present themselves.  While super success stories (e.g. Bill Gates) are used as models, there are also general cases that don't involve incredible success - success in sports or mathematics are two that Gladwell addresses.<br /><br />The book was most valuable to me for two reasons: First, it has forced me to look at my life and assess where I've been blind to opportunities that have come my way - in doing so, I see where I can improve.  I also see where I've been terribly ungrateful for the great legacy that my parents, grandparents, teachers, etc. have provided for me.  I'm still relatively young - there's time for me to increase my impact for good.  Second, Gladwell has caused me to think about what type of environment and opportunities I'm facilitating for my children AND for others who I love dearly.  If I take greater care of my ""world"" - the sphere in which I can influence - perhaps my impact on the world will be magnified by those who go after me.  After all, success is as much a legacy to pass on as it is the result of rugged individualism and good fortune.  <br /><br />Great read - I highly recommend it, for what my opinion is worth!",2008-12-22
,3,,,2008-12-21
,2,,,2008-12-19
,3,,,2008-12-18
jrsedivy,4,Good Food For Thought,"Good Food For Thought. Outliers is an interesting expansion of the theme that people are generally a product of their environments. Have you ever wondered why some people are exceptional at their professions more so than others? This book offers a few interesting theories in addition to hard work and practice. An interesting theme with at least a few important points to take away, at a minimum it will give you something to think about.",2008-12-14
,4,,,2008-12-10
,3,,,2008-12-08
,2,,,2008-12-07
tippiJN,5,Loved this book!,Loved this book!. This was a great book.  I read it twice!!!,2008-12-07
,3,,,2008-12-06
,4,,,2008-12-01
,4,,,2008-11-29
_Mario_,5,A Further Exlanation,"A Further Exlanation. It's true, the primary premise of Gladwell's Outliers is that success is not about what we are told its about.  It¿s also true that this idea isn't anything new.  But if you're on the fence about buying this one, you should consider a few other truths about the work.  <br /><br />The ""successful"" people that Gladwell is referring to in Outliers are not the garden variety ""he's a successful dentist"" types.  An Outlier is not someone who made something of themselves in the sense that they earn above average income, drive high-line cars, and make six or seven figures.  Nor is he referring to wealth alone as a measure of success (J. Robert Oppenheimer is one of his Outliers).  He is talking about real - out there on the edge alone - success.  The Beatles kind of success, Bill Gates kind of success, so take with a grain of salt reviews that bash The book for being unoriginal or for not providing useful information on ""how to"" become successful.  <br /><br />Clarification: Reading Outliers wont help you become an outlier anymore than reading Blink will make you a better thin slicer - but his section on scholastic sports and ""gifted"" classes in grade school may make you hold your kid back a year to dramatically change their lives in a positive way.<br /><br />What this book is useful for is its further explanation and revelation of the true cause of something (extreme success in this case) and a pattern that has developed to explain it that has nothing to do with reality.  Gladwell's research is as solid as ever; interesting as ever; and I recommend the book as worth the purchase price.  I couldn't put it down, I took notes, underlined passages, then read it again; all without a twinge of buyer¿s remorse.",2008-11-29
,2,,,2008-11-28
,1,,,2008-11-28
,5,,,2008-11-26
Hard2Impress,5,Awesome!!!,"Awesome!!!. I have not even finished the book, but I am so captivated that I can hardly put it down. I tell everyone I know what a great book it is because I find it useful on so many levels. It makes me think of both my personal professional growth and my parenting skills, and it gives me ideas for ways to improve upon both of them. <br /><br />I am always impressed by Gladwell's ability to break down what appears to be a simple concept into different equally important layers that I never would have considered. The reasearch is impeccable, and the conclusions make practical, realistic sense. If you are someone who associates and/or works with people of varied socioeconomic backgrounds, the evidence of Gladwell's conclusions are obvious. <br /><br />I absolutely recommend this book to everyone. It is AWESOME!!!",2008-11-24
,4,,,2008-11-24
PatSoandSo,5,Ten Thousand Hours vs. Talent,"Ten Thousand Hours vs. Talent. I'm only 3/4 the way through Gladwell's newest, but felt the urge to comment.<br /><br />When I read Gladwell -- and the notion I am about to convey is more true with ""Outliers"" than his other two -- I feel like I am reading some kind of new, accessible, revolutionary philosophy.  <br /><br />I mean, even if he had it wrong about the 10,000 hours' practice, although I do not believe he has gotten it wrong, if we as a people, as communities, as a nation, as a world, gave ourselves and each other -- every man, woman and child on this planet who desired the chance -- the opportunity at their given 10,000 hours, we would have a very excellent planet on which to reside in a generation or two.",2008-11-22
,3,,,2008-11-21
,2,"Interesting Anecdotes, Faulty Reasoning","Interesting Anecdotes, Faulty Reasoning. I tend to like books in the Freakonomics vein, so I enjoyed the anecdotal format and the stories Gladwell relates.  However, I found the conclusions he drew from them to be shallow and unconvincing.  For instance, he discusses the affirmative action policies at the University of Michigan Law School and notes that the less qualified minority students are comparatively as successful as their ""smarter""* counterparts.  He uses this example to support the point that that once you cross a certain IQ threshold then variations in IQ are unimportant, and thus any concerns about these students being at a disadvantage to their ""smarter"" classmates are unfounded.  However, he never considers whether the same biases that allowed the less qualified students into UM carry over into the workplace.  Firms are as eager to hire minority attorneys as law schools are to admit minority students.  To highlight why his reasoning is problematic, consider whether a person analyzing the effects of undergraduate affirmative action policies on their intended beneficiaries (i.e. minority students) would cite statistics regarding graduate school admissions where the same preferences are in play. <br /><br />* Gladwell is using this example to make a point about IQ levels, so I used this word even though I find it inappropriate.  I think here Gladwell falls into the very trap he is supposedly warning against by equating accomplishment with IQ.  No one takes an IQ test before entering law school.  Therefore, the disparity he is referring to between white and black students is in accomplishment (undergraduate grades, LSAT scores, etc.), not IQ.",2008-11-21
,3,,,2008-11-21
,4,Malcolm Gladwell continues to impress,"Malcolm Gladwell continues to impress. I waited a long time for this book to come out -- all summer, in fact.  I had the date circled on my calendar and felt euphoric when I finally had it in my hands.  Gladwell did not disappoint me!  Why?<br /><br />First, of course, there's the intriguing subject matter:  wouldn't we all like to know the formula for success a la Bill Gates?  Second, it's the expert handling of this subject matter.  Malcolm Gladwell always manages to take some pretty heady topics -- like cultural communications and their effects on plane crashes -- and through his masterful handling and style, make them not only understandable but compelling.  Gladwell takes you by the hand and leads you through places like the rice fields of China, schools of South Africa, and riots of Jamaica, and explains step-by-step the relevance and poignancy of seemingly insigificant facts that all add up to one profound truth.  I simply could not put this fascinating book down.  <br /><br />I mentioned the content of this book to my high school students, and they were very interested to hear about how communication styles (assertiveness, entitlement, etc.) could affect their success in college and beyond.  That's something they might not learn implicitly, but is completely teachable. Today, I will be passing this book onto an 11th grader, in hopes that she'll be able to find something she'll dedicate 10,000 hours to.<br /><br />My only criticism is that I want more.  How long until his next book comes out?",2008-11-21
